"","label","text","kelas","sentiment"
"1367",5,"item is true to the seller picture very lightweight good material and definitely veey affordable","1","Positif"
"1368",5,"delivery took slightly over a week item was nicely packaged and arrived in good condition mat is sufficiently thick for daily exercise and material is good just a little rubber smell that goes away after airing for a while","1","Positif"
"1369",5,"prompt delivery excellent ","1","Positif"
"1370",5,"the mat is thick and nonslippery much more comfortable than my previous mat bought from drugstore though pricier   worth it ","1","Positif"
"1371",4,"took slightly  weeks to arrive the mat is thicker than usual yoga mat the bottom layer had some scratches or prints because it was wrapped with the mat netting cover overall satisfied with this buy","1","Positif"
"1372",5,"pad material is thick but looks very easily torn have strong smell probably need to air it for few days","1","Positif"
"1373",5,"its kinda slippery ","1","Positif"
"1374",5,"mat came super fast item as per described fantastic  will purchase other items","1","Positif"
"1375",5,"not bad the yoga mat except it is a little longer material a bit foamy hope it can last long color chosen is very appealing consider fast shipmemt","1","Positif"
"1376",5,"thick mat good quality delivery was ok comes w a bag thanks","1","Positif"
"1377",2,"seller shipped out the item quickly as i needed it but the quality is not very good   very soft and it has the smell even though i aired it for a few days so everytime i work out i will have to smell it its only ok for yoga update  its super slippery slip so many times while doing hiit","0","Negatif"
"1378",5,"good quality","1","Positif"
"1379",5,"came well wrapped and delivered at a decent time  item came with a bag and mat itself is actually quite light which may not be heavy to stay on the ground prob will not purchase again for the price   decent tho","1","Positif"
"1380",5,"receive in a good condition shipping is just what stated in the postdelivery service can try to have a mini gym exercise at homethanks for the gift ","1","Positif"
"1381",5,"ordered on th and received today th fast delivery nice response seller will order again thanks and stay safe ","1","Positif"
"1382",2,"quality is not very good  of course what u get for the price  the quality","0","Negatif"
"1383",5,"item received havent tried it out but appears quite sturdy hope the cords dont snap","1","Positif"
"1384",5,"bought for sis hope its good need to tone up delivery took abt week","1","Positif"
"1385",4,"good tks kkkkkkkkkkkkkk","1","Positif"
"1386",5,"thank u","1","Positif"
"1387",4,"delivery took a bit longer than usual but item came in good condition","1","Positif"
"1388",5,"item delivered as described i think it is a good product to exercise your body especially your stomach it is too early to draw a conclusion about the effectiveness at this time","1","Positif"
"1389",5,"havent get to it use it yet received in time received in good condition","1","Positif"
"1390",5,"item come in good condition also useful","1","Positif"
"1391",5,"thank you","1","Positif"
"1392",5,"mat feels thick enough for home workout and did not slip when i did light intensity workout","1","Positif"
"1393",5,"nicely packed all my  items","1","Positif"
"1394",5,"havent try it yet but looks like   good quality","1","Positif"
"1395",5,"received it quite quickly quality was not bad for this price","1","Positif"
"1396",1,"the mat quality is no good  and is very slippery  i trusted the review but at my disappointment  please do not buy this   seller  please do not explain and say it is anti non slip  please try on yourself without shoes on the wave side or both side and video us make sure u do not fall ","0","Negatif"
"1397",5,"fast delivery packaging was properly done the mat is alittle slippery on smooth surfaces thickness not exactly mm was about mm but quality still considered okay","1","Positif"
"1398",2,"not a lot of friction for both sides  mat cannot be laid out straight ends are curled up mat moves when exercising thickness good though","0","Negatif"
"1399",5,"delivery by speed post  value for money material is acceptable  comes with casing and strap ","1","Positif"
"1400",3,"giving it  stars for the speedy delivery however   not a mat for high intensity workout it gives off squeaky sounds when i do workouts like burpees mountain climbers and i slip off pretty easily so yeah","1","Positif"
"1401",5,"received within a week in good condition","1","Positif"
"1402",5,"items as described and quality is good for price very nice cushioning highly recommended","1","Positif"
"1403",5,"item received in good condition exactly as advertised","1","Positif"
"1404",5,"ordered may received may fast delivery thickness is good exactly i wanted will recommend to buy","1","Positif"
"1405",5,"received after many days hhahaha i nearly forgot abt it all items in place  strap n bag in the middle of the rolled up mat ","1","Positif"
"1406",5,"too soft but the length is longhope will last thanks","1","Positif"
"1407",5,"thank you for the gift i love the shower head power will buy again the training tension well received yet to try great stuff thanks seller","1","Positif"
"1408",3,"it look like wouldnt last long but is cheap so is okay for me iterm took  days to ship and delivery","1","Positif"
"1409",5,"well received with thanks","1","Positif"
"1410",1,"received the item super low quality and fragile not recommended","0","Negatif"
"1411",5,"received in good condition  days delivery is reasonable during this circuit breaker period thanks for the key chain as free gift","1","Positif"
"1412",5,"took  weeks to arrive item look ok although is upgraded with  ropes but still not very strong tension","1","Positif"
"1413",5,"seems soft and thick cant wait to try it have to open up and air out the plastic smell seems to stay in place n not slide about comes with the bag as well for storage ","1","Positif"
"1414",5,"product came as per listing and delivery was fast as well  recommend","1","Positif"
"1415",5,"received item fast delivery even in current covid situation  thank you highly recommended ","1","Positif"
"1416",5,"fast delivery thank you","1","Positif"
